group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,distance_from_origin_mean,distance_from_origin_std,distance_from_origin_min,distance_from_origin_max,velocity_xy_mean,velocity_xy_std,velocity_xy_min,velocity_xy_max,velocity_z_mean,velocity_z_std,velocity_z_min,velocity_z_max,length_mean,length_std,length_min,length_max,height_mean,height_std,height_min,height_max,torso_angle_mean,torso_angle_std,torso_angle_min,torso_angle_max,angle_to_origin_mean,angle_to_origin_std,angle_to_origin_min,angle_to_origin_max,frequency,total_duration,duration
control,pre201,15,0.5220941392816092,1.6250534763746811,-2.383630692,2.951638638,-0.25014212331034485,0.7046558513908986,-2.414704871,1.490982088,15.775767000287356,6.397578232267007,2.994903047,32.16883205,4.416143883683908,1.1226765498396403,2.537835516,9.34932115,1.1698179409885057,1.6667741093166493,0.002450371,13.43480723,0.6890767959137931,1.0158237815478661,0.00027826,5.988620074,4.146506719022988,0.6853959226950406,1.175378023,5.551116092,1.8996908400574712,1.0454218696356108,0.258243604,6.030756405,2.84601652041954,0.25714924085782,0.15206457,3.123896388,1.1348076007356322,0.5031150894063999,0.006602625,2.220017395,0.011834319526627219,0.014745762711864407,0.8699999999999999
control,pre201,17,0.3830572457174888,1.5962041343087316,-3.132005333,3.080995373,-1.2055285610941704,8.361118356733915,-124.8796505,1.759920538,15.06853110558296,6.611982401150194,3.018824624,34.24453973,6.499869581170404,1.8432231510654553,2.095982838,9.209817224,2.978038468883408,1.737198205445054,0.129519868,8.73939718,2.9848474545022423,2.0311534068799304,0.014753939,10.07738248,3.3116469142107623,0.9236795906885651,1.136049103,5.340405691,4.476132994466368,0.9979525373732782,1.448469945,5.929280338,2.459934657103139,0.479995995977812,0.540543481,3.104301479,1.2841871845470854,0.6760095460541415,0.010123313,2.971200079,0.01775147928994083,0.018898305084745763,0.7433333333333334
control,pre201,18,0.29900086760280375,1.7150370683931064,-3.058023699,2.509203864,-0.1987055264672897,1.0980823136264455,-2.817307915,3.530683734,15.490731725093458,6.785277560533946,2.279855852,37.73804971,4.668464244943925,1.7246325407839307,1.643829725,8.945698104,2.9594943388364485,1.7379378841216737,0.163228009,10.77608606,2.594821643121495,2.157901038212182,0.010624601,12.08907199,3.8707614024766355,0.6998409779071018,2.360289438,5.936667083,3.763728841168224,1.1930864354956,1.176771638,5.665110804,2.7841718110186915,0.22686481392450514,2.059990641,3.12769746,1.2940369452383176,0.5841781947786892,0.004702559,2.825160118,0.01775147928994083,0.01813559322033898,0.7133333333333334
control,pre201,23,0.46782369476119406,2.3886280556035793,-3.134624299,3.14079256,-1.7861721918955225,18.70089160108977,-125.2984288,2.316576071,17.689510283597013,7.154782021489639,2.395082883,36.8188842,4.520634651843284,1.6866264838302987,0.845902265,7.828001962,8.82694329669403,3.6801639515564966,0.026186458,18.41242511,1.6758147476567165,1.710432075189383,0.003520287,9.025684528,5.7651547440223885,0.6129155394591648,4.085276972,7.002853287,0.696102631380597,0.5401310030794347,0.004384425,2.343379987,2.9434983485970148,0.17807403574655634,2.301543867,3.141332968,1.786017699835821,0.6380240230918343,0.084447755,2.846457373,0.009467455621301775,0.01135593220338983,0.8375
control,pre201,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
resilient,pre202,0,-0.11121908649659865,1.8809950771594008,-3.136063572,3.134234932,0.4544072491904762,8.405695884665686,-124.7166993,124.2550853,16.200458821833333,7.012054970536025,1.569449472,40.35815103,6.4643806240975055,1.7116782557842734,0.213855579,9.035302732,3.7927504575351474,3.209740840683962,0.003740986,20.01096707,1.8646250566020408,1.440832741051892,0.00051222,9.639711736,4.703156321325397,0.9355563381320373,2.230039577,7.071998967,1.4113794752834465,0.8848725351458971,0.005266759,5.027069978,2.922984017740363,0.22283345857382816,1.640490388,3.141566639,2.1352288000612245,0.5834057656096108,0.076897131,3.141416291,0.12332439678284182,0.07474576271186441,0.47934782608695653
resilient,pre202,1,0.5621551021956522,1.8712622644923833,-3.138051613,3.138376127,0.2713924270096618,16.261340326304595,-125.1009755,125.026163,16.580691911176327,6.892386700611226,2.854095919,39.13078246,6.689695940623189,1.3816623691532819,1.615899357,9.401530755,3.7530551742705316,2.5738659960602006,0.019092701,13.71318547,6.41496916957488,4.916694340894065,0.006690099,27.66142032,3.4959513722004827,0.9209991842738264,1.24573594,5.751250335,2.8339969150869564,1.4093436518068791,0.314118912,5.926435792,2.5583999257584544,0.5992826796587509,0.108125543,3.141579468,1.8597422888188406,0.6771878096654033,0.21947352,3.133428813,0.08310991957104558,0.035084745762711866,0.3338709677419355
resilient,pre202,2,0.22582311534676006,1.8190823639346576,-3.13905189,3.120457945,0.18946812056742557,7.389777669296014,-3.496222541,124.7179689,16.350840429168127,7.156353007920024,1.764007577,37.31339751,7.92936431519965,1.747560040538165,1.327080525,10.12514496,2.5977039812031526,2.265642817610117,0.073750302,16.03590659,5.258834041830122,3.065589566194027,0.019988182,16.51839931,2.8202646360753065,1.1214739390586206,0.687466545,5.873789856,4.217684211957969,1.5540669020598488,0.471808978,6.233764313,2.137950133318739,1.0258036652036324,0.005986503,3.14115605,1.7169437482381786,0.8765476641226463,0.001928584,3.136193279,0.07506702412868632,0.04813559322033898,0.5098214285714285
resilient,pre202,3,0.15462054262874253,1.8803064822631677,-3.1377892,3.130003684,-0.031589348849101785,9.688132014475636,-125.3310061,125.1242617,17.323941795446707,7.4885267986073885,0.857214572,51.6317268,6.175650704808383,1.889669079506609,0.721757438,9.020473311,7.914910270221557,5.366606153566997,0.00498359,23.48581542,1.0835990292263473,1.5469037254200484,0.000453554,14.5061389,5.696250213016766,0.578345650767321,3.422258925,6.919243988,0.39854480226227545,0.4133595493029313,0.000588822,3.127657439,2.9958492261616767,0.12133728626551855,2.415695889,3.141096007,2.01318649125988,0.6622813945269291,0.192874181,3.139995093,0.08445040214477212,0.07076271186440677,0.6626984126984128
resilient,pre202,4,0.043576635847091934,1.9614300035101615,-3.140603254,3.134607023,0.36420018015384614,10.830256883139533,-125.3185907,125.1479607,15.728434339312384,6.724096138186101,0.688262165,40.95106663,5.842769990356472,2.0525088329314927,0.565418059,9.089617162,3.7065002275675423,3.4104587539403615,0.008427806,20.68421019,1.1395996003986868,1.685762498890278,0.000231337,26.91202092,4.905953441283303,0.8502784916679346,2.462336702,6.981066193,0.6164364812270169,0.5646219275901667,0.000859463,3.844890921,2.872532470750469,0.22964099013783346,1.563972885,3.141473685,2.1940791792551595,0.6486833662179321,0.092066038,3.141164513,0.07238605898123325,0.09033898305084746,0.987037037037037
resilient,pre202,5,-0.22317180166613923,1.6947900626805361,-3.131486385,3.14134063,-0.43645885959493674,11.116370920853116,-5.1022546,124.6405303,16.263337166202533,6.945611259405192,1.317751,45.7632117,5.497734782761076,1.6460774195156807,1.308368999,8.954814223,5.1724655156471515,3.5516482865034664,0.001151967,20.13697034,1.707048779670886,2.0810096872846002,0.000137481,17.27788026,4.667367349405063,0.7379043800475176,2.053078654,6.456796998,0.9752185028765822,0.7190300150095059,0.000349276,4.027282708,2.8784420430537976,0.2173828484943345,2.084477109,3.141386884,1.6180294051455695,0.7569087687422064,0.017091721,3.140348713,0.05361930294906166,0.05355932203389831,0.79
resilient,pre202,6,0.6164563215592705,1.3527089803793293,-2.260480934,3.10262941,0.054827583009118545,1.0642183188752672,-2.353249082,4.005615287,16.021843242838905,5.985867759612653,2.469182549,36.59070032,8.199524556045592,1.0596079533062959,2.365765747,9.960865434,2.2962758893252277,1.514416575381528,0.041826644,7.088900322,3.6655243090182372,2.886940693736103,0.009471014,13.85938772,2.2991101798844986,0.7795870382088413,0.590085982,4.586357821,5.394669458334347,0.5447045333750085,3.148620498,6.217994357,1.691313852224924,0.9140078367745682,0.000715355,3.139880041,1.207226858574468,0.7747579884117866,0.008401884,3.101329121,0.03485254691689008,0.02788135593220339,0.6326923076923077
resilient,pre202,7,-0.5988434684411215,1.8304471689218011,-3.134286538,3.14057849,-0.33463288533084107,10.777112260937567,-124.1226561,124.6224682,15.81876494191028,6.972834242457939,1.964593242,45.09489786,7.111596128588785,2.0769695590538255,0.540373894,10.01302428,1.6857647856523366,1.662357716211648,0.011632984,9.143087704,2.468766423798131,4.13891420790644,0.002099757,28.77761694,2.470206957786916,1.1637065033996554,0.418755349,5.334981892,4.468757264730841,1.3819381060236513,1.042720041,6.513453878,1.7786222531831775,1.0908765303739327,0.004527963,3.136091218,1.0613502974224298,0.716495625878214,0.010132327,3.078022987,0.04825737265415549,0.04533898305084746,0.7430555555555556
resilient,pre202,8,-0.011131796145054943,1.7016140415219492,-3.093273842,3.137335063,-0.04113653645714282,11.740863274988115,-125.3327956,4.037764287,16.741218745967036,7.133862663226536,1.258442289,42.59142767,5.373824311164835,1.7693456379620738,0.196069883,8.461341849,6.204396656703297,4.5117876768797185,0.122211833,22.80696434,1.9953411212549452,1.753008382579877,0.003362921,12.55378566,4.862581900969231,0.8098959413246167,2.909290083,6.35519732,1.7178702691736265,0.9933089457104106,0.008868167,3.866238112,2.8849772002307694,0.20550652454046003,2.057787588,3.141150901,1.5305166031098902,0.7038070927381483,0.029197232,3.121133513,0.04423592493297587,0.03855932203389831,0.6893939393939393
resilient,pre202,9,-0.14032286699810606,1.796011111336655,-3.122053227,3.107515932,0.03090169750568184,10.868016887790121,-124.0347621,3.983939193,16.697040948564393,6.946233805594033,1.903649725,47.58971723,5.2559952702973485,1.8771119790951243,0.88655499,8.467008086,5.873431191359848,4.293774652432396,0.042136181,21.39248403,1.8062048440170455,2.6594415592562752,0.000633398,16.05577296,5.10786188619697,0.8619717505584599,2.00916757,7.04004758,0.8893469845359849,0.7607639020149882,0.002155821,4.0766233,2.9160365845795453,0.20155120794970605,1.679428837,3.139413028,1.3697179562556818,0.7476849715137414,0.003770231,3.141542517,0.036193029490616625,0.04474576271186441,0.9777777777777779
resilient,pre202,10,-0.08072332053076924,1.7960988636926845,-3.140548242,3.13443737,0.3156644322826923,12.22068460406453,-123.9341921,4.402147204,15.91480818520577,7.297532342090077,1.057045381,40.26754646,5.641052320830769,1.8339697674126936,0.701607068,8.844510295,5.195556154265384,3.355182175827627,0.001047916,19.16897423,1.5207571853942308,1.4943655804037626,0.000433116,12.39542331,4.803824785982693,0.5926128617464737,2.97209996,6.365252294,1.0220900883326924,0.7452605277641745,0.002939598,4.064494827,2.910627652717308,0.16669521272991028,2.224282147,3.141439088,1.5663370745846155,0.7686440081908785,0.002567972,3.132248711,0.04155495978552279,0.04406779661016949,0.8387096774193548
resilient,pre202,11,-0.34328548050626567,1.4721317573805375,-3.065173064,2.915845004,-0.8856649943984962,0.8300327507683779,-3.703697716,0.853323139,16.06885485806767,6.9295190844142125,2.453170899,37.257301,5.423131515243107,2.2657251830135037,0.529087505,9.382726354,3.3573812677644113,2.921731756286282,0.017745044,16.90727682,2.311147294180451,2.8577542724879437,0.000317921,22.09623347,3.7825485358045112,0.8564584842768301,1.063363894,6.040736883,2.5883904400551376,0.9135041657587614,0.013754535,5.510110104,2.7267158816817045,0.4333396691317597,0.23288395,3.134408287,1.5750131829749374,0.582533563500843,0.001967652,3.079981305,0.028150134048257374,0.0338135593220339,0.95
resilient,pre202,12,-0.013396315449519226,1.3827106488204646,-3.115789853,3.122077636,-0.4264976725769231,8.655943775795363,-124.8131639,2.597749408,15.859864658834134,7.1717153756018455,2.166941699,45.49909513,5.432292328783654,1.3134439817054655,0.561144796,7.167041328,2.069545138983173,1.9904949291322758,0.012609719,13.72531483,1.46579493725,1.4041772229461662,0.0022545,7.488875932,3.9545425717451925,0.6781812844863255,2.093587994,5.886480624,3.0363841319543265,0.6772453940379483,0.727762277,4.727903511,2.7231341918894234,0.3240432477979644,1.488623581,3.141103404,1.3092994888798077,0.7139149364370212,0.001792281,3.138381031,0.02546916890080429,0.03525423728813559,1.0947368421052632
resilient,pre202,13,-0.4738761059760956,1.4172965755356712,-3.136174006,3.140947842,0.4025804184541833,13.575296698320704,-3.589364344,124.4275904,18.23244586499203,7.31640181304629,3.74607842,41.0501026,5.395894062601594,2.033158991349861,0.22175857,8.566115652,8.67245972421514,5.333809636035972,0.355700264,22.60573055,1.927243508613546,2.0358461605918188,0.005594942,13.26043696,5.233750852741036,0.7542907115273866,3.180428715,6.592071154,0.955281165561753,0.8454516754163373,0.001199746,3.632974908,2.969880854868526,0.1560174556019459,2.329885475,3.140694132,1.834148512131474,0.8729079165389296,0.002689581,3.137537038,0.0160857908847185,0.021271186440677967,1.0458333333333334
resilient,pre202,14,0.504060917342723,1.8197179440944513,-3.094448716,3.073351802,0.6473201827042254,14.835870200795242,-124.3389081,124.7528932,15.347586260150235,6.621544393590938,2.560193102,34.57591759,7.0387267936525815,1.3731087939757187,2.558505698,9.032869685,3.6443938829906104,2.1114809416371156,0.425479582,13.3151744,4.066098786751174,3.1032797119357127,0.025555422,13.17166132,3.325874510967136,0.9928472548739278,0.853648085,5.611286326,3.37120987599061,1.4108604254643473,0.353311752,5.988551677,2.4213821453802815,0.6102159832419435,0.208447807,3.139433994,1.7379796035492958,0.5952107495700613,0.316494302,3.140660057,0.02680965147453083,0.01805084745762712,0.5325
resilient,pre202,15,-0.51632887964794,1.4891219385635648,-3.122745684,3.120305157,-0.3124271789250936,7.688932509213469,-124.8883018,2.032870217,15.50160921475281,6.35895178591772,0.828071807,33.48453832,5.556458154913858,1.6425942816750727,1.803693467,8.218072233,1.7851523221722847,1.739464062921674,0.02610969,12.60972082,1.0171197784794008,1.129652739415467,0.006390065,5.913771729,3.9945551160149813,0.5929043084566327,1.940441462,5.465414722,2.3961531426441947,0.7764045583416364,0.718192586,3.693428487,2.7221990324644194,0.3219161472452309,1.299529822,3.129518349,1.3984213524344569,0.6672014394781929,0.003546599,3.067801814,0.014745308310991957,0.022627118644067797,1.2136363636363636
resilient,pre202,17,-0.2870099466859504,1.7802083196164695,-3.050677463,3.059243756,1.1651546433719007,16.056422036900525,-2.403701665,124.4757519,17.09568695886777,7.672121570916971,4.299535868,53.19915826,7.000885360867769,1.9063476448930012,1.446293043,9.540895202,2.804509185909091,2.4966351919315777,0.163201656,15.42574766,3.6210535290495867,4.203391898778978,0.027699757,23.00247504,2.767445859413223,1.2447023698114632,1.052979634,5.450113086,4.682300022760331,1.2934704730534756,1.48039545,6.068436223,1.8523307441322312,1.0735850878397952,0.014023248,3.110938724,1.2726146363966944,0.5750429457678723,0.061259132,2.484686736,0.00938337801608579,0.010254237288135593,0.8642857142857142
resilient,pre202,18,0.21579220570689656,1.7537254258561976,-2.757335557,2.677876247,0.1546004301494253,0.7050674249855496,-1.745374564,1.567259899,15.56962868563793,6.384866246935709,3.312399195,35.61901174,4.894459309545978,2.3282808118669323,1.218626341,8.337598618,2.5275863450689657,2.142072052434047,0.03522113,17.64966038,2.173083625270115,1.5820795752009573,0.002315157,8.296246746,3.9737750572873565,0.5660811950283806,2.974996061,5.859831951,3.510841936816092,0.8253112535982868,0.653902217,5.36967039,2.907606564908046,0.1954007855367567,2.483831248,3.139815898,1.2998330485287357,0.8795973828212921,0.002945694,2.835838865,0.013404825737265416,0.014745762711864407,0.8699999999999999
resilient,pre202,23,-0.12827597196623378,1.888772622420639,-3.134405575,3.136138254,0.051675773542857156,11.05029614221013,-124.4871659,3.61912058,17.176000081496106,7.252418650581303,1.956771432,36.5584097,6.054496373155843,1.8109923699123809,2.016601421,8.935902187,7.162156955348052,3.9011555672796714,0.072305748,17.29960691,1.4770765019064935,1.409607905103121,0.011723105,8.942386181,5.702008808176624,0.7354860344906934,3.43418739,7.120458478,0.5368084691298701,0.5449887704171977,0.00240345,3.10222617,3.0012361546363637,0.1400655864278793,1.990649244,3.141243273,2.1035351584935067,0.6095375426906882,0.0490636,3.126561889,0.014745308310991957,0.032627118644067796,1.75
resilient,pre202,24,-0.3459313239037199,1.8170356456924044,-3.140507339,3.13717515,0.0024346241641137923,8.311596184658658,-125.3211151,125.4240014,15.673857433126914,6.4559791291939295,1.72727484,35.2638994,8.866917208188184,0.14917173774786277,7.94874029,9.152821331,1.2240103041663022,1.2341300226719716,0.028154807,6.334119348,0.4829350663719913,0.47969457819490946,0.001420994,3.671043434,4.116913534212254,0.4353690683398963,3.160160621,5.631001822,0.6178310385207878,0.2824843412475252,0.016228166,1.307665176,2.8397071510809626,0.24541920527487895,1.883423869,3.14140386,2.398380996450766,0.3701356509419502,1.540416321,3.133713437,0.013404825737265416,0.038728813559322034,2.285
susceptible,pre203,0,0.20306555648226018,1.464469364070523,-3.125018558,3.090457375,0.25946423764914583,6.314861399988711,-118.5365194,125.0832765,15.955493097177397,6.9656094697823026,1.533575619,41.62691066,6.139536087002628,1.5736611361383113,2.128200205,8.750482971,3.5326851557477004,3.9161954314060003,0.013381222,25.25035822,1.7051310159001314,1.4291292094049624,0.00088018,7.389561751,4.829618242177398,0.7618691537019733,2.754010833,6.747023801,1.379206125844941,0.8021141825735317,0.008693592,4.543657671,2.947031933157687,0.16553804281849593,2.113669262,3.141500926,1.9789481233574244,0.6912829755215049,0.083031553,3.141344883,0.10980392156862745,0.06449152542372881,0.45297619047619053
